document,query_name,n_candidates,correct_rank,is_top1,similarities,ranking,names
nist_r0447_01,LORAS F BROWN,3,1,True,"[-0.18499496579170227, 0.6651245355606079, 0.0010726212058216333]","[1, 2, 0]","['CALDWELL V NEWTON', 'LORAS F BROWN', 'PIEDMONT H KINGMAN']"
nist_r0447_01,PIEDMONT H KINGMAN,3,1,True,"[-0.05914980173110962, -0.06496264040470123, 0.6406679749488831]","[2, 0, 1]","['CALDWELL V NEWTON', 'LORAS F BROWN', 'PIEDMONT H KINGMAN']"
nist_r0448_01,ENDICOTT C ELLIS,3,1,True,"[0.5120055079460144, -0.0615713968873024, -0.2429599016904831]","[0, 1, 2]","['ENDICOTT C ELLIS', 'HASTINGS Z GREENE', 'ROWAN M HARPER']"
nist_r0448_01,HASTINGS Z GREENE,3,1,True,"[-0.17664337158203125, 0.6690919399261475, 0.02997407130897045]","[1, 2, 0]","['ENDICOTT C ELLIS', 'HASTINGS Z GREENE', 'ROWAN M HARPER']"
nist_r0448_01,ROWAN M HARPER,3,1,True,"[-0.06326407194137573, -0.09876581281423569, 0.7213395237922668]","[2, 0, 1]","['ENDICOTT C ELLIS', 'HASTINGS Z GREENE', 'ROWAN M HARPER']"
nist_r0449_01,ALLEN Q WRIGHT,2,1,True,"[0.6233692169189453, 0.056291673332452774]","[0, 1]","['ALLEN Q WRIGHT', 'BAYLOR R O ZAILH']"
nist_r0449_01,BAYLOR R O ZAILH,2,1,True,"[0.026747489348053932, 0.6842182278633118]","[1, 0]","['ALLEN Q WRIGHT', 'BAYLOR R O ZAILH']"
nist_r0450_01,BRENNA P ATKINS,2,1,True,"[0.6877052783966064, -0.08347328007221222]","[0, 1]","['BRENNA P ATKINS', 'NASSON A YAMHILL']"
nist_r0450_01,NASSON A YAMHILL,2,1,True,"[-0.10679440200328827, 0.5939182043075562]","[1, 0]","['BRENNA P ATKINS', 'NASSON A YAMHILL']"
nist_r0451_01,DELTA K AURON,2,1,True,"[0.6739907264709473, -0.07078400254249573]","[0, 1]","['DELTA K AURON', 'FULLERTON V CARLTON']"
nist_r0451_01,FULLERTON V CARLTON,2,1,True,"[-0.09436040371656418, 0.6283786296844482]","[1, 0]","['DELTA K AURON', 'FULLERTON V CARLTON']"
nist_r0452_01,DRAKE H ROWAN,3,1,True,"[0.15553423762321472, 0.024070877581834793, -0.03991365060210228]","[0, 1, 2]","['DRAKE H ROWAN', 'ODESSA YORK', 'PHILLIPS C WEBER']"
nist_r0452_01,ODESSA YORK,3,1,True,"[-0.03374133259057999, 0.22818882763385773, 0.09549156576395035]","[1, 2, 0]","['DRAKE H ROWAN', 'ODESSA YORK', 'PHILLIPS C WEBER']"
nist_r0452_01,PHILLIPS C WEBER,3,1,True,"[-0.07064314186573029, -0.07079856097698212, 0.6159636974334717]","[2, 0, 1]","['DRAKE H ROWAN', 'ODESSA YORK', 'PHILLIPS C WEBER']"
nist_r0453_01,PIEDMONT H KINGMAN,2,1,True,"[0.6233135461807251, -0.03300562873482704]","[0, 1]","['PIEDMONT H KINGMAN', 'SULLINS U SPENCER']"
nist_r0453_01,SULLINS U SPENCER,2,1,True,"[0.07767541706562042, 0.6287317872047424]","[1, 0]","['PIEDMONT H KINGMAN', 'SULLINS U SPENCER']"
nist_r0455_01,CARROLL M KEMPER,2,1,True,"[0.7104157209396362, 0.18240627646446228]","[0, 1]","['CARROLL M KEMPER', 'FINDLEY C KNOTT']"
nist_r0455_01,FINDLEY C KNOTT,2,1,True,"[0.2240791916847229, 0.6460496783256531]","[1, 0]","['CARROLL M KEMPER', 'FINDLEY C KNOTT']"
nist_r0456_01,CASPER C WELLS,2,1,True,"[0.5935038924217224, -0.0764104425907135]","[0, 1]","['CASPER C WELLS', 'SIMPSON P SHERMAN']"
nist_r0456_01,SIMPSON P SHERMAN,2,1,True,"[0.018544921651482582, 0.7288229465484619]","[1, 0]","['CASPER C WELLS', 'SIMPSON P SHERMAN']"
nist_r0457_01,CALDWELL J KNOX,2,1,True,"[0.6412715315818787, 0.16566243767738342]","[0, 1]","['CALDWELL J KNOX', 'EVERETT L SURRY']"
nist_r0457_01,EVERETT L SURRY,2,1,True,"[-0.06363962590694427, 0.6679043173789978]","[1, 0]","['CALDWELL J KNOX', 'EVERETT L SURRY']"
nist_r0458_01,ENDICOTT C ELLIS,2,1,True,"[0.6465550065040588, -0.14570306241512299]","[0, 1]","['ENDICOTT C ELLIS', 'SULLINS U SPENCER']"
nist_r0458_01,SULLINS U SPENCER,2,1,True,"[-0.10887549817562103, 0.7136009931564331]","[1, 0]","['ENDICOTT C ELLIS', 'SULLINS U SPENCER']"
nist_r0459_01,BUCKNELL V SWIFT,2,1,True,"[0.4336189925670624, -0.14364251494407654]","[0, 1]","['BUCKNELL V SWIFT', 'CHOWAN G SUNTER']"
nist_r0459_01,CHOWAN G SUNTER,2,1,True,"[-0.034961264580488205, 0.6826502680778503]","[1, 0]","['BUCKNELL V SWIFT', 'CHOWAN G SUNTER']"
nist_r0460_01,COOKE Y VERNON,2,1,True,"[0.681909441947937, 0.10544288158416748]","[0, 1]","['COOKE Y VERNON', 'WHITWORTH P BOYLE']"
nist_r0460_01,WHITWORTH P BOYLE,2,1,True,"[0.26197537779808044, 0.6366474628448486]","[1, 0]","['COOKE Y VERNON', 'WHITWORTH P BOYLE']"
nist_r0461_01,FRANKLIN W GILMORE,2,1,True,"[0.48337623476982117, -0.06165122613310814]","[0, 1]","['FRANKLIN W GILMORE', 'SIMPSON P SHERMAN']"
nist_r0461_01,SIMPSON P SHERMAN,2,1,True,"[-0.03646622970700264, 0.6911475658416748]","[1, 0]","['FRANKLIN W GILMORE', 'SIMPSON P SHERMAN']"
nist_r0462_01,DILLARD D YORK,2,1,True,"[0.5878734588623047, -0.0706993117928505]","[0, 1]","['DILLARD D YORK', 'FERRIS K SCOTT']"
nist_r0462_01,FERRIS K SCOTT,2,1,True,"[-0.06573158502578735, 0.4288693368434906]","[1, 0]","['DILLARD D YORK', 'FERRIS K SCOTT']"
nist_r0463_01,FERRIS K SCOTT,2,1,True,"[0.31025534868240356, -0.05052825063467026]","[0, 1]","['FERRIS K SCOTT', 'KENDALL V LAMAR']"
nist_r0463_01,KENDALL V LAMAR,2,1,True,"[0.05813193321228027, 0.6726276278495789]","[1, 0]","['FERRIS K SCOTT', 'KENDALL V LAMAR']"
nist_r0464_01,EVERETT L SURRY,3,1,True,"[0.5940715074539185, 0.09692146629095078, -0.10029084235429764]","[0, 1, 2]","['EVERETT L SURRY', 'MCHENRY W COMES', 'MITCHELL G NYE']"
nist_r0464_01,MCHENRY W COMES,3,1,True,"[0.0925486758351326, 0.5316651463508606, -0.09064135700464249]","[1, 0, 2]","['EVERETT L SURRY', 'MCHENRY W COMES', 'MITCHELL G NYE']"
nist_r0464_01,MITCHELL G NYE,3,1,True,"[-0.05744393169879913, 0.07911375910043716, 0.6053692698478699]","[2, 1, 0]","['EVERETT L SURRY', 'MCHENRY W COMES', 'MITCHELL G NYE']"
nist_r0465_01,ALBUR R BELL,2,1,True,"[0.5921444296836853, 0.09501132369041443]","[0, 1]","['ALBUR R BELL', 'BLUFFTON G TELLER']"
nist_r0465_01,BLUFFTON G TELLER,2,1,True,"[0.20926053822040558, 0.6620595455169678]","[1, 0]","['ALBUR R BELL', 'BLUFFTON G TELLER']"
nist_r0466_01,MARTIN L CASCADE,2,1,True,"[0.6210869550704956, -0.07953418046236038]","[0, 1]","['MARTIN L CASCADE', 'TAYLOR K EMMET']"
nist_r0466_01,TAYLOR K EMMET,2,1,True,"[-0.04769906401634216, 0.5153542757034302]","[1, 0]","['MARTIN L CASCADE', 'TAYLOR K EMMET']"
nist_r0467_01,ROWAN E LAKE,2,1,True,"[0.6956565380096436, 0.009643779136240482]","[0, 1]","['ROWAN E LAKE', 'WHITTIER D OLIVER']"
nist_r0467_01,WHITTIER D OLIVER,2,1,True,"[-0.01576416753232479, 0.6642146110534668]","[1, 0]","['ROWAN E LAKE', 'WHITTIER D OLIVER']"
nist_r0469_01,ROWAN C MAJOR,2,1,True,"[0.6508961915969849, 0.05297974869608879]","[0, 1]","['ROWAN C MAJOR', 'TYLER H CASS']"
nist_r0469_01,TYLER H CASS,2,1,True,"[0.05226226523518562, 0.6691749691963196]","[1, 0]","['ROWAN C MAJOR', 'TYLER H CASS']"
nist_r0470_01,GANNON L SHANNON,2,1,True,"[0.6315100789070129, 0.17776601016521454]","[0, 1]","['GANNON L SHANNON', 'KENDALL V LAMAR']"
nist_r0470_01,KENDALL V LAMAR,2,1,True,"[0.3090229332447052, 0.651957094669342]","[1, 0]","['GANNON L SHANNON', 'KENDALL V LAMAR']"
nist_r0471_01,KENDALL V LAMAR,2,1,True,"[0.6650606989860535, -0.18050400912761688]","[0, 1]","['KENDALL V LAMAR', 'TYLER H CASS']"
nist_r0471_01,TYLER H CASS,2,1,True,"[-0.2014494240283966, 0.6680580973625183]","[1, 0]","['KENDALL V LAMAR', 'TYLER H CASS']"
nist_r0472_01,CALDWELL V NEWTON,2,1,True,"[0.5485731363296509, 0.09802897274494171]","[0, 1]","['CALDWELL V NEWTON', 'SALEM J SHELBY']"
nist_r0472_01,SALEM J SHELBY,2,1,True,"[-0.13447287678718567, 0.720142662525177]","[1, 0]","['CALDWELL V NEWTON', 'SALEM J SHELBY']"
nist_r0473_01,ALBUR R BELL,3,1,True,"[0.664460301399231, -0.1425381302833557, -0.07474444806575775]","[0, 2, 1]","['ALBUR R BELL', 'STEVENS W UPTON', 'SULLINS U SPENCER']"
nist_r0473_01,STEVENS W UPTON,3,1,True,"[-0.06683512777090073, 0.642544150352478, 0.06341317296028137]","[1, 2, 0]","['ALBUR R BELL', 'STEVENS W UPTON', 'SULLINS U SPENCER']"
nist_r0473_01,SULLINS U SPENCER,3,1,True,"[0.09019239246845245, 0.12997043132781982, 0.7267996668815613]","[2, 1, 0]","['ALBUR R BELL', 'STEVENS W UPTON', 'SULLINS U SPENCER']"
nist_r0474_01,FULLERTON V CARLTON,3,1,True,"[0.564265787601471, 0.05198799446225166, -0.1258695274591446]","[0, 1, 2]","['FULLERTON V CARLTON', 'REEDLEY O CLOUD', 'TAYLOR K EMMET']"
nist_r0474_01,REEDLEY O CLOUD,3,1,True,"[0.1056976318359375, 0.2878725826740265, -0.1283436417579651]","[1, 0, 2]","['FULLERTON V CARLTON', 'REEDLEY O CLOUD', 'TAYLOR K EMMET']"
nist_r0474_01,TAYLOR K EMMET,3,1,True,"[-0.06168278306722641, -0.08204468339681625, 0.5877129435539246]","[2, 0, 1]","['FULLERTON V CARLTON', 'REEDLEY O CLOUD', 'TAYLOR K EMMET']"
nist_r0475_01,CALDWELL J KNOX,3,1,True,"[0.6605976819992065, -0.11719127744436264, 0.0499199740588665]","[0, 2, 1]","['CALDWELL J KNOX', 'ROWAN C MAJOR', 'ROWAN E LAKE']"
nist_r0475_01,ROWAN C MAJOR,3,1,True,"[-0.01405265275388956, 0.6595869064331055, 0.10454042255878448]","[1, 2, 0]","['CALDWELL J KNOX', 'ROWAN C MAJOR', 'ROWAN E LAKE']"
nist_r0475_01,ROWAN E LAKE,3,1,True,"[0.03824906051158905, 0.18524642288684845, 0.7590639591217041]","[2, 1, 0]","['CALDWELL J KNOX', 'ROWAN C MAJOR', 'ROWAN E LAKE']"
nist_r0477_01,ALLEN Q WRIGHT,3,1,True,"[0.63751220703125, 0.005685099400579929, -0.057739146053791046]","[0, 1, 2]","['ALLEN Q WRIGHT', 'CASPER L MASON', 'SIMPSON P SHERMAN']"
nist_r0477_01,CASPER L MASON,3,1,True,"[-0.1303713321685791, 0.6529158353805542, 0.1387968361377716]","[1, 2, 0]","['ALLEN Q WRIGHT', 'CASPER L MASON', 'SIMPSON P SHERMAN']"
nist_r0477_01,SIMPSON P SHERMAN,3,1,True,"[-0.21181756258010864, -0.013947555795311928, 0.6974384784698486]","[2, 1, 0]","['ALLEN Q WRIGHT', 'CASPER L MASON', 'SIMPSON P SHERMAN']"
nist_r0478_01,DILLARD D YORK,2,1,True,"[0.5893606543540955, -0.14969322085380554]","[0, 1]","['DILLARD D YORK', 'ROWAN M HARPER']"
nist_r0478_01,ROWAN M HARPER,2,1,True,"[-0.20387263596057892, 0.721123218536377]","[1, 0]","['DILLARD D YORK', 'ROWAN M HARPER']"
nist_r0479_01,DELTA K AURON,2,1,True,"[0.6275463700294495, -0.08240369707345963]","[0, 1]","['DELTA K AURON', 'HEMER S LIM']"
nist_r0479_01,HEMER S LIM,2,1,True,"[-0.09534147381782532, 0.7012142539024353]","[1, 0]","['DELTA K AURON', 'HEMER S LIM']"
nist_r0480_01,FULLERTON V CARLTON,2,1,True,"[0.6072767376899719, 0.005800673272460699]","[0, 1]","['FULLERTON V CARLTON', 'MARIAN V FERGUS']"
nist_r0480_01,MARIAN V FERGUS,2,1,True,"[-0.09375554323196411, 0.6546348333358765]","[1, 0]","['FULLERTON V CARLTON', 'MARIAN V FERGUS']"
nist_r0481_01,BAYLOR A CLARE,3,1,True,"[0.6325743794441223, -0.005326420068740845, 0.15610554814338684]","[0, 2, 1]","['BAYLOR A CLARE', 'DRAKE H ROWAN', 'MORRIS X DANE']"
nist_r0481_01,DRAKE H ROWAN,3,1,True,"[0.035681772977113724, 0.2551702558994293, -0.0605044960975647]","[1, 0, 2]","['BAYLOR A CLARE', 'DRAKE H ROWAN', 'MORRIS X DANE']"
nist_r0481_01,MORRIS X DANE,3,1,True,"[0.17150968313217163, 0.054805174469947815, 0.5808044075965881]","[2, 0, 1]","['BAYLOR A CLARE', 'DRAKE H ROWAN', 'MORRIS X DANE']"
nist_r0482_01,BERRY E STORY,2,1,True,"[0.6941406726837158, 0.022657597437500954]","[0, 1]","['BERRY E STORY', 'STERLING D EATON']"
nist_r0482_01,STERLING D EATON,2,1,True,"[0.24633297324180603, 0.6599681377410889]","[1, 0]","['BERRY E STORY', 'STERLING D EATON']"
nist_r0483_01,ENDICOTT A VERNON,2,1,True,"[0.6218710541725159, 0.0931672528386116]","[0, 1]","['ENDICOTT A VERNON', 'LORAS F BROWN']"
nist_r0483_01,LORAS F BROWN,2,1,True,"[-0.023066958412528038, 0.5357112884521484]","[1, 0]","['ENDICOTT A VERNON', 'LORAS F BROWN']"
nist_r0484_01,CHAFFEY L ROGERS,2,1,True,"[0.6470770239830017, -0.02210698463022709]","[0, 1]","['CHAFFEY L ROGERS', 'TYLER H CASS']"
nist_r0484_01,TYLER H CASS,2,1,True,"[-0.11289925873279572, 0.5638513565063477]","[1, 0]","['CHAFFEY L ROGERS', 'TYLER H CASS']"
nist_r0485_01,SALEM J SHELBY,2,1,True,"[0.6172319054603577, 0.12519600987434387]","[0, 1]","['SALEM J SHELBY', 'WHITTIER D OLIVER']"
nist_r0485_01,WHITTIER D OLIVER,2,1,True,"[0.14054568111896515, 0.6953094601631165]","[1, 0]","['SALEM J SHELBY', 'WHITTIER D OLIVER']"
nist_r0486_01,BRENNA P ATKINS,3,1,True,"[0.5979844927787781, -0.21552889049053192, 0.15362760424613953]","[0, 2, 1]","['BRENNA P ATKINS', 'REEDLEY O CLOUD', 'RICHMONT F BAPTIST']"
nist_r0486_01,REEDLEY O CLOUD,3,1,True,"[-0.07347871363162994, 0.4090951085090637, -0.16893194615840912]","[1, 0, 2]","['BRENNA P ATKINS', 'REEDLEY O CLOUD', 'RICHMONT F BAPTIST']"
nist_r0486_01,RICHMONT F BAPTIST,3,1,True,"[0.1735072284936905, -0.19149477779865265, 0.6134994029998779]","[2, 0, 1]","['BRENNA P ATKINS', 'REEDLEY O CLOUD', 'RICHMONT F BAPTIST']"
nist_r0487_01,DRAKE H ROWAN,2,1,True,"[0.27934730052948, -0.019204463809728622]","[0, 1]","['DRAKE H ROWAN', 'PART S KNOT']"
nist_r0487_01,PART S KNOT,2,1,True,"[-0.14729894697666168, 0.619642972946167]","[1, 0]","['DRAKE H ROWAN', 'PART S KNOT']"
nist_r0488_01,COOKE Y VERNON,2,1,True,"[0.5895164608955383, 0.12854865193367004]","[0, 1]","['COOKE Y VERNON', 'DILLARD D YORK']"
nist_r0488_01,DILLARD D YORK,2,1,True,"[-0.026827026158571243, 0.5309596657752991]","[1, 0]","['COOKE Y VERNON', 'DILLARD D YORK']"
nist_r0490_01,BAYLOR T BUNKS,2,1,True,"[0.6267877817153931, -0.016401035711169243]","[0, 1]","['BAYLOR T BUNKS', 'THIEL A ROCKDALE']"
nist_r0490_01,THIEL A ROCKDALE,2,1,True,"[0.04652387648820877, 0.4700029492378235]","[1, 0]","['BAYLOR T BUNKS', 'THIEL A ROCKDALE']"
nist_r0491_01,CARROLL M KEMPER,3,1,True,"[0.6748985052108765, -0.07782178372144699, 0.04277830943465233]","[0, 2, 1]","['CARROLL M KEMPER', 'DILLARD D YORK', 'MARIAN V FERGUS']"
nist_r0491_01,DILLARD D YORK,3,1,True,"[-0.006611754652112722, 0.5881972908973694, -0.07761586457490921]","[1, 0, 2]","['CARROLL M KEMPER', 'DILLARD D YORK', 'MARIAN V FERGUS']"
nist_r0491_01,MARIAN V FERGUS,3,1,True,"[0.09977153688669205, -0.12889789044857025, 0.6058103442192078]","[2, 0, 1]","['CARROLL M KEMPER', 'DILLARD D YORK', 'MARIAN V FERGUS']"
nist_r0492_01,BERRY E STORY,3,1,True,"[0.5882092118263245, -0.14851480722427368, 0.10611783713102341]","[0, 2, 1]","['BERRY E STORY', 'ERSKINE W MITCHELL', 'WHITWORTH P BOYLE']"
nist_r0492_01,ERSKINE W MITCHELL,3,1,True,"[-0.12813279032707214, 0.6592320203781128, 0.12029487639665604]","[1, 2, 0]","['BERRY E STORY', 'ERSKINE W MITCHELL', 'WHITWORTH P BOYLE']"
nist_r0492_01,WHITWORTH P BOYLE,3,1,True,"[-0.018554188311100006, 0.14867016673088074, 0.665681004524231]","[2, 1, 0]","['BERRY E STORY', 'ERSKINE W MITCHELL', 'WHITWORTH P BOYLE']"
nist_r0493_01,RIDER P HARLAN,2,1,True,"[0.6300309896469116, 0.030742354691028595]","[0, 1]","['RIDER P HARLAN', 'SIMPSON P SHERMAN']"
nist_r0493_01,SIMPSON P SHERMAN,2,1,True,"[0.1311740130186081, 0.5787506103515625]","[1, 0]","['RIDER P HARLAN', 'SIMPSON P SHERMAN']"
nist_r0495_01,ALFRED X MORGAN,2,1,True,"[0.6024580597877502, -0.07000879943370819]","[0, 1]","['ALFRED X MORGAN', 'FERRIS K SCOTT']"
nist_r0495_01,FERRIS K SCOTT,2,1,True,"[-0.02371326833963394, 0.5284578204154968]","[1, 0]","['ALFRED X MORGAN', 'FERRIS K SCOTT']"
nist_r0496_01,DUKE W DAWSON,3,1,True,"[0.5728740096092224, -0.18535053730010986, -0.10570396482944489]","[0, 2, 1]","['DUKE W DAWSON', 'FERRIS K SCOTT', 'ROWAN C MAJOR']"
nist_r0496_01,FERRIS K SCOTT,3,1,True,"[-0.1060328334569931, 0.4641411602497101, -0.09083716571331024]","[1, 2, 0]","['DUKE W DAWSON', 'FERRIS K SCOTT', 'ROWAN C MAJOR']"
nist_r0496_01,ROWAN C MAJOR,3,1,True,"[-0.13998550176620483, -0.1009829044342041, 0.7086840867996216]","[2, 1, 0]","['DUKE W DAWSON', 'FERRIS K SCOTT', 'ROWAN C MAJOR']"
nist_r0497_01,CISCO Y NORTON,2,1,True,"[0.5960343480110168, -0.09975891560316086]","[0, 1]","['CISCO Y NORTON', 'KENDALL V LAMAR']"
nist_r0497_01,KENDALL V LAMAR,2,1,True,"[0.08063285052776337, 0.6769541501998901]","[1, 0]","['CISCO Y NORTON', 'KENDALL V LAMAR']"
nist_r0498_01,CALDWELL V NEWTON,3,1,True,"[0.3721489906311035, 0.12263768911361694, 0.017724838107824326]","[0, 1, 2]","['CALDWELL V NEWTON', 'CASPER L MASON', 'WITSON P HIDE']"
nist_r0498_01,CASPER L MASON,3,1,True,"[0.20055697858333588, 0.6933553218841553, -0.24255907535552979]","[1, 0, 2]","['CALDWELL V NEWTON', 'CASPER L MASON', 'WITSON P HIDE']"
nist_r0498_01,WITSON P HIDE,3,1,True,"[-0.08600311726331711, -0.02649744227528572, 0.5195649266242981]","[2, 1, 0]","['CALDWELL V NEWTON', 'CASPER L MASON', 'WITSON P HIDE']"
nist_r0499_01,FRANKLIN W GILMORE,3,1,True,"[0.6187045574188232, -0.044318944215774536, -0.13366490602493286]","[0, 1, 2]","['FRANKLIN W GILMORE', 'PAST O DALE', 'WHITTIER D OLIVER']"
nist_r0499_01,PAST O DALE,3,1,True,"[-0.07111582159996033, 0.663513720035553, -0.1472788155078888]","[1, 0, 2]","['FRANKLIN W GILMORE', 'PAST O DALE', 'WHITTIER D OLIVER']"
nist_r0499_01,WHITTIER D OLIVER,3,1,True,"[-0.053905244916677475, -0.1950155794620514, 0.7098391652107239]","[2, 0, 1]","['FRANKLIN W GILMORE', 'PAST O DALE', 'WHITTIER D OLIVER']"
nist_r0500_01,CALDWELL J KNOX,2,1,True,"[0.4621812701225281, 0.20834651589393616]","[0, 1]","['CALDWELL J KNOX', 'CARROLL M KEMPER']"
nist_r0500_01,CARROLL M KEMPER,2,1,True,"[0.2878270745277405, 0.5844982266426086]","[1, 0]","['CALDWELL J KNOX', 'CARROLL M KEMPER']"
nist_r0501_01,PAINE R FERGUS,2,1,True,"[0.6098423600196838, -0.10242030024528503]","[0, 1]","['PAINE R FERGUS', 'RICHMONT F BAPTIST']"
nist_r0501_01,RICHMONT F BAPTIST,2,1,True,"[-0.03296533226966858, 0.645423948764801]","[1, 0]","['PAINE R FERGUS', 'RICHMONT F BAPTIST']"
nist_r0502_01,MCHENRY W COMES,3,1,True,"[0.5014891028404236, 0.00033752049785107374, -0.09645950794219971]","[0, 1, 2]","['MCHENRY W COMES', 'SIMPSON P SHERMAN', 'STEVENS W UPTON']"
nist_r0502_01,SIMPSON P SHERMAN,3,1,True,"[-0.022355642169713974, 0.692443311214447, 0.12978114187717438]","[1, 2, 0]","['MCHENRY W COMES', 'SIMPSON P SHERMAN', 'STEVENS W UPTON']"
nist_r0502_01,STEVENS W UPTON,3,1,True,"[-0.05371099337935448, 0.19791153073310852, 0.702093243598938]","[2, 1, 0]","['MCHENRY W COMES', 'SIMPSON P SHERMAN', 'STEVENS W UPTON']"
nist_r0503_01,BRAINERD A BOYD,2,1,True,"[0.669895589351654, 0.001284418860450387]","[0, 1]","['BRAINERD A BOYD', 'HEMER S LIM']"
nist_r0503_01,HEMER S LIM,2,1,True,"[-0.007489149458706379, 0.7080644369125366]","[1, 0]","['BRAINERD A BOYD', 'HEMER S LIM']"
nist_r0504_01,CROWDER U STONE,3,1,True,"[0.6191220283508301, 0.10725028067827225, 0.030561985448002815]","[0, 1, 2]","['CROWDER U STONE', 'DAVIDSON J LAWRENCE', 'O ZARK']"
nist_r0504_01,DAVIDSON J LAWRENCE,3,1,True,"[0.06847423315048218, 0.40618765354156494, -0.0647263452410698]","[1, 0, 2]","['CROWDER U STONE', 'DAVIDSON J LAWRENCE', 'O ZARK']"
nist_r0504_01,O ZARK,3,1,True,"[0.0007170655881054699, 0.07269662618637085, 0.6269887089729309]","[2, 1, 0]","['CROWDER U STONE', 'DAVIDSON J LAWRENCE', 'O ZARK']"
nist_r0505_01,COOKE Y VERNON,3,1,True,"[0.6460023522377014, 0.21330849826335907, -0.07335948944091797]","[0, 1, 2]","['COOKE Y VERNON', 'ENDICOTT A VERNON', 'ROWAN M HARPER']"
nist_r0505_01,ENDICOTT A VERNON,3,1,True,"[0.2364063560962677, 0.7037433981895447, -0.14939510822296143]","[1, 0, 2]","['COOKE Y VERNON', 'ENDICOTT A VERNON', 'ROWAN M HARPER']"
nist_r0505_01,ROWAN M HARPER,3,1,True,"[0.027064457535743713, -0.13723880052566528, 0.7210209369659424]","[2, 0, 1]","['COOKE Y VERNON', 'ENDICOTT A VERNON', 'ROWAN M HARPER']"
nist_r0506_01,CISCO Y NORTON,3,1,True,"[0.6782379746437073, 0.018962502479553223, -0.0052063846960663795]","[0, 1, 2]","['CISCO Y NORTON', 'LAMAR Y EMMET', 'MURATO G MESA']"
nist_r0506_01,LAMAR Y EMMET,3,1,True,"[-0.08576994389295578, 0.6202599406242371, -0.023915693163871765]","[1, 2, 0]","['CISCO Y NORTON', 'LAMAR Y EMMET', 'MURATO G MESA']"
nist_r0506_01,MURATO G MESA,3,1,True,"[0.04628382995724678, -0.06416743248701096, 0.6712988018989563]","[2, 0, 1]","['CISCO Y NORTON', 'LAMAR Y EMMET', 'MURATO G MESA']"
nist_r0507_01,AVERETT Z PAGE,3,1,True,"[0.6185944676399231, 0.10772772878408432, -0.05351809412240982]","[0, 1, 2]","['AVERETT Z PAGE', 'CALDWELL J KNOX', 'THIEL A ROCKDALE']"
nist_r0507_01,CALDWELL J KNOX,3,1,True,"[0.05403834581375122, 0.6292418241500854, -0.022162210196256638]","[1, 0, 2]","['AVERETT Z PAGE', 'CALDWELL J KNOX', 'THIEL A ROCKDALE']"
nist_r0507_01,THIEL A ROCKDALE,3,1,True,"[0.04765041172504425, 0.06611694395542145, 0.42572638392448425]","[2, 1, 0]","['AVERETT Z PAGE', 'CALDWELL J KNOX', 'THIEL A ROCKDALE']"
nist_r0508_01,CALDWELL J KNOX,2,1,True,"[0.7331160306930542, -0.04209341108798981]","[0, 1]","['CALDWELL J KNOX', 'SAMFORD B HOOD']"
nist_r0508_01,SAMFORD B HOOD,2,1,True,"[-0.07803966104984283, 0.6924895644187927]","[1, 0]","['CALDWELL J KNOX', 'SAMFORD B HOOD']"
nist_r0509_01,DELTA K AURON,2,1,True,"[0.6958829760551453, -0.043593961745500565]","[0, 1]","['DELTA K AURON', 'RIDER P HARLAN']"
nist_r0509_01,RIDER P HARLAN,2,1,True,"[0.06300832331180573, 0.6100570559501648]","[1, 0]","['DELTA K AURON', 'RIDER P HARLAN']"
nist_r0510_01,AVERETT Z PAGE,2,1,True,"[0.6284927725791931, 0.03149450570344925]","[0, 1]","['AVERETT Z PAGE', 'LAMAR Y EMMET']"
nist_r0510_01,LAMAR Y EMMET,2,1,True,"[0.02374297007918358, 0.6079330444335938]","[1, 0]","['AVERETT Z PAGE', 'LAMAR Y EMMET']"
nist_r0511_01,AVERETT Z PAGE,3,1,True,"[0.624707818031311, 0.03426436334848404, 0.042548030614852905]","[0, 2, 1]","['AVERETT Z PAGE', 'CASPER L MASON', 'GOUCHER P ESSEX']"
nist_r0511_01,CASPER L MASON,3,1,True,"[-0.04877558350563049, 0.6563007235527039, 0.14744719862937927]","[1, 2, 0]","['AVERETT Z PAGE', 'CASPER L MASON', 'GOUCHER P ESSEX']"
nist_r0511_01,GOUCHER P ESSEX,3,1,True,"[0.19255834817886353, 0.01709192804992199, 0.644598662853241]","[2, 0, 1]","['AVERETT Z PAGE', 'CASPER L MASON', 'GOUCHER P ESSEX']"
nist_r0512_01,ALVIN H EVANS,2,1,True,"[0.6574029922485352, 0.06779996305704117]","[0, 1]","['ALVIN H EVANS', 'MARIN M YORK']"
nist_r0512_01,MARIN M YORK,2,1,True,"[0.11864727735519409, 0.6455457806587219]","[1, 0]","['ALVIN H EVANS', 'MARIN M YORK']"
nist_r0513_01,ENDICOTT M LUCAS,3,1,True,"[0.6514062881469727, 0.1749599725008011, 0.06500811874866486]","[0, 1, 2]","['ENDICOTT M LUCAS', 'ERSKINE W MITCHELL', 'MARIAN V FERGUS']"
nist_r0513_01,ERSKINE W MITCHELL,3,1,True,"[0.24001765251159668, 0.6899694204330444, -0.06738105416297913]","[1, 0, 2]","['ENDICOTT M LUCAS', 'ERSKINE W MITCHELL', 'MARIAN V FERGUS']"
